Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
364,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
365,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
366,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
367,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
368,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
369,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
370,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
371,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
372,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
373,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
374,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
375,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
376,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
377,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
378,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
379,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
380,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
381,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
382,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
383,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
384,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
385,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
386,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
387,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
388,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
389,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
390,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
391,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
392,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
393,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
394,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
395,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
396,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
397,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
398,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
399,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
400,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
401,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
402,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
403,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
404,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
405,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
406,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
407,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
408,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
409,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
410,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
411,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
412,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
413,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
414,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
415,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
416,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
417,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
418,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
419,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
420,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
421,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
422,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
423,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
424,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
425,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
426,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
427,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
428,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
429,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
430,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
431,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
432,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
433,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
434,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
435,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
436,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
437,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
438,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
439,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
440,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
441,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
442,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
443,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
444,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
445,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
446,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
447,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
448,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
449,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
450,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
451,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
452,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
453,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
454,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
455,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
456,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
457,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
458,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
459,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
460,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
461,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
462,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
463,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
464,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
465,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
466,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
467,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
468,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
469,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
470,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
471,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
472,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
473,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
474,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
475,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
476,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
477,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
478,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
479,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
480,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
481,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
482,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
483,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
484,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
485,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
486,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
487,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
488,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
489,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
490,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
491,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
492,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
493,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
494,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
495,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
496,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
497,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
498,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
499,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
500,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
501,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
502,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
503,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
504,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
505,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
506,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
507,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
508,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
509,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
510,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
511,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
512,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
513,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
514,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
515,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
516,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
517,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
518,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
519,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
520,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
521,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
522,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
523,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
524,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
525,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
526,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
527,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
528,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
529,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
530,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
531,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
532,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
533,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
534,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
535,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
536,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
537,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
538,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
539,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
540,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
541,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
542,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
543,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
544,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
545,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
546,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
547,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
548,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
549,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
550,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
551,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
552,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
553,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
554,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
555,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
556,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
557,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
558,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
559,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
560,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
561,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
562,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
563,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
564,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
565,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
566,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
567,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
568,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
569,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
570,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
571,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
572,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
573,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
574,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
575,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
576,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
577,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
578,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
579,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
580,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
581,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
582,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
583,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
584,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
585,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
586,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
587,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
588,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
589,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
590,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
591,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
592,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
593,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
594,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
595,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
596,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
597,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
598,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
599,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
600,2,3,69,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-6
