Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
112,2,4,387,6,ACCELERATING,false,0,3,0,5,0,,,6,0,-22
113,2,4,393,6,ACCELERATING,false,0,3,0,5,0,,,6,0,-22
114,2,4,399,6,ACCELERATING,false,0,3,0,5,0,,,6,0,-22
115,2,4,405,0,HIT_WALL,false,0,5,0,5,0,,,6,0,-27
116,2,4,405,0,FIXED_CAR,false,0,3,0,5,0,,,6,0,-27
117,2,4,408,3,ACCELERATING,false,0,3,0,5,0,,,6,0,-27
118,2,4,414,3,HIT_MUD,false,0,4,0,5,0,,,6,0,-30
119,2,4,417,3,ACCELERATING,false,0,4,0,5,0,,,6,0,-30
120,2,4,420,3,ACCELERATING,false,0,4,0,5,0,,,6,0,-30
121,2,4,423,3,ACCELERATING,false,0,4,0,5,0,,,6,0,-30
122,2,4,426,3,ACCELERATING,false,0,4,0,5,0,,,6,0,-30
123,2,4,429,3,ACCELERATING,false,0,4,0,5,0,,,6,0,-30
124,2,4,432,3,ACCELERATING,false,0,4,0,5,0,,,6,0,-30
125,2,4,435,3,ACCELERATING,false,0,4,0,5,0,,,6,0,-30
126,2,4,438,3,ACCELERATING,false,0,4,0,5,0,,,6,0,-30
127,2,4,441,3,ACCELERATING,false,0,4,0,5,0,,,6,0,-30
128,2,4,444,3,ACCELERATING,false,0,4,0,5,0,,,6,0,-30
129,2,4,447,3,ACCELERATING,false,0,4,0,5,0,,,6,0,-30
130,2,4,450,3,ACCELERATING,false,0,4,0,5,0,,,6,0,-30
131,2,4,453,0,HIT_MUD,false,0,5,0,5,0,,,6,0,-33
132,2,4,453,0,FIXED_CAR,false,0,3,0,5,0,,,6,0,-33
133,2,4,456,3,ACCELERATING,false,0,3,0,5,0,,,6,0,-33
134,2,4,462,3,HIT_MUD,false,0,4,0,5,0,,,7,0,-32
135,2,4,465,3,ACCELERATING,false,0,4,0,6,0,,,7,0,-28
136,2,4,468,3,ACCELERATING,false,0,4,0,6,0,,,7,0,-28
137,2,4,471,3,ACCELERATING,false,0,4,0,6,0,,,7,0,-28
138,2,4,474,3,ACCELERATING,false,0,4,0,6,0,,,7,0,-28
139,2,4,477,3,ACCELERATING,false,0,4,0,6,0,,,7,0,-28
140,2,4,480,3,ACCELERATING,false,0,4,0,6,0,,,7,0,-28
141,2,4,483,0,HIT_MUD,false,0,5,0,6,0,,,7,0,-37
142,2,4,483,0,FIXED_CAR,false,0,3,0,6,0,,,7,0,-37
143,2,4,486,0,HIT_MUD,false,0,5,0,6,0,,,7,0,-43
144,2,4,486,0,FIXED_CAR,false,0,3,0,6,0,,,7,0,-43
145,2,4,489,0,HIT_MUD,false,0,5,0,6,0,,,7,0,-49
146,2,4,489,0,FIXED_CAR,false,0,3,0,6,0,,,7,0,-49
147,2,4,492,3,ACCELERATING,false,0,3,0,6,0,,,7,0,-49
148,2,4,498,3,HIT_MUD,false,0,4,0,6,0,,,7,0,-52
149,2,4,501,3,ACCELERATING,false,0,4,0,6,0,,,7,0,-52
150,2,4,504,3,ACCELERATING,false,0,4,0,6,0,,,7,0,-52
151,2,4,507,3,ACCELERATING,false,0,4,0,6,0,,,7,0,-52
152,2,4,510,0,HIT_MUD,false,0,5,0,6,0,,,7,0,-55
153,2,4,510,0,FIXED_CAR,false,0,3,0,6,0,,,7,0,-55
154,2,4,513,3,ACCELERATING,false,0,3,0,6,0,,,7,0,-55
155,2,4,519,3,HIT_MUD,false,0,4,0,6,0,,,7,0,-58
156,2,4,522,3,ACCELERATING,false,0,4,0,6,1,,,7,0,-54
157,2,4,525,3,ACCELERATING,false,0,4,0,6,1,,,7,0,-54
158,2,4,528,3,ACCELERATING,false,0,4,0,6,1,,,7,0,-54
159,2,4,531,3,ACCELERATING,false,0,4,0,6,1,,,7,0,-54
160,2,4,534,3,ACCELERATING,false,0,4,1,6,1,,,7,0,-50
161,2,4,537,3,ACCELERATING,false,0,4,1,6,1,,,7,0,-50
162,2,4,540,3,ACCELERATING,false,0,4,1,6,1,,,7,0,-50
163,2,4,543,0,HIT_MUD,false,0,5,2,6,1,,,7,0,-49
164,2,4,543,0,FIXED_CAR,false,0,3,2,6,1,,,7,0,-49
165,2,4,546,3,ACCELERATING,false,0,3,2,6,1,,,7,0,-49
166,2,4,552,3,HIT_MUD,false,0,4,2,6,1,,,8,0,-48
167,2,4,555,3,ACCELERATING,false,0,4,2,6,1,,,8,0,-48
168,2,4,558,3,ACCELERATING,false,0,4,2,6,1,,,8,0,-48
169,2,4,561,3,ACCELERATING,false,0,4,2,6,1,,,8,0,-48
170,2,4,564,0,HIT_MUD,false,0,5,2,6,1,,,8,0,-51
171,2,4,564,0,FIXED_CAR,false,0,3,2,6,1,,,8,0,-51
172,2,4,567,3,ACCELERATING,false,0,3,2,6,1,,,8,0,-51
173,2,4,573,6,ACCELERATING,false,0,3,2,6,1,,,8,0,-51
174,2,4,579,0,HIT_WALL,false,0,5,2,6,1,,,8,0,-48
175,2,4,579,0,FIXED_CAR,false,0,3,2,6,1,,,8,0,-48
176,2,4,582,3,ACCELERATING,false,0,3,2,6,1,,,8,0,-48
177,2,4,588,6,ACCELERATING,false,0,3,2,6,1,,,8,0,-48
178,2,4,594,3,HIT_MUD,false,0,4,2,6,0,,,8,0,-51
179,2,4,597,3,ACCELERATING,false,0,4,2,6,0,,,8,0,-51
180,2,4,600,3,ACCELERATING,false,0,4,2,6,0,,,8,0,-51
181,2,4,603,0,HIT_MUD,false,0,5,2,6,0,,,8,0,-54
182,2,4,603,0,FIXED_CAR,false,0,3,2,6,0,,,8,0,-54
183,2,4,606,3,ACCELERATING,false,0,3,2,6,0,,,8,0,-54
184,2,4,612,0,HIT_WALL,false,0,5,2,6,0,,,8,0,-62
185,2,4,612,0,FIXED_CAR,false,0,3,2,6,0,,,8,0,-62
186,2,4,615,3,ACCELERATING,false,0,3,2,6,0,,,8,0,-62
187,2,4,621,6,ACCELERATING,false,0,3,2,6,0,,,8,0,-62
188,2,4,627,6,USED_BOOST,true,5,3,1,6,0,,,8,0,-58
189,2,4,633,0,HIT_MUD,false,0,5,0,6,0,,,8,0,-66
190,2,4,633,0,FIXED_CAR,false,0,3,0,6,0,,,8,0,-66
191,2,4,636,3,ACCELERATING,false,0,3,0,6,0,,,8,0,-66
192,2,4,642,6,ACCELERATING,false,0,3,0,6,0,,,8,0,-66
193,2,4,648,6,ACCELERATING,false,0,3,0,6,0,,,8,0,-66
194,2,4,654,6,ACCELERATING,false,0,3,0,6,0,,,8,0,-66
195,2,4,660,6,ACCELERATING,false,0,3,0,6,0,,,8,0,-66
196,2,4,666,6,ACCELERATING,false,0,3,0,6,0,,,8,0,-66
197,2,4,672,6,ACCELERATING,false,0,3,0,6,0,,,8,0,-66
198,2,4,678,6,ACCELERATING,false,0,3,0,6,0,,,8,0,-66
199,2,4,684,6,ACCELERATING,false,0,3,1,6,0,,,8,0,-62
200,2,4,690,3,HIT_MUD,false,0,4,0,6,0,,,8,0,-61
201,2,4,693,3,ACCELERATING,false,0,4,0,6,0,,,8,0,-61
202,2,4,696,3,ACCELERATING,false,0,4,1,6,0,,,8,0,-57
203,2,4,699,3,ACCELERATING,false,0,4,1,6,0,,,8,0,-57
204,2,4,702,3,ACCELERATING,false,0,4,1,6,0,,,8,0,-57
205,2,4,705,0,HIT_MUD,false,0,5,1,6,0,,,8,0,-63
206,2,4,705,0,FIXED_CAR,false,0,3,1,6,0,,,8,0,-63
207,2,4,708,0,HIT_MUD,false,0,5,1,6,0,,,8,0,-69
208,2,4,708,0,FIXED_CAR,false,0,3,1,6,0,,,8,0,-69
209,2,4,711,3,HIT_MUD,false,0,4,1,6,0,,,8,0,-72
210,2,4,714,3,ACCELERATING,false,0,4,1,6,0,,,8,0,-72
211,2,4,717,3,ACCELERATING,false,0,4,1,6,0,,,8,0,-72
212,2,4,720,3,ACCELERATING,false,0,4,1,6,0,,,8,0,-72
213,2,4,723,3,ACCELERATING,false,0,4,2,6,0,,,8,0,-68
214,2,4,726,3,ACCELERATING,false,0,4,2,6,1,,,8,0,-64
215,2,4,729,3,ACCELERATING,false,0,4,2,6,1,,,8,0,-64
216,2,4,732,3,ACCELERATING,false,0,4,2,6,1,,,8,0,-64
217,2,4,735,3,ACCELERATING,false,0,4,2,6,1,,,8,0,-64
218,2,4,738,3,ACCELERATING,false,0,4,2,6,1,,,8,0,-64
219,2,4,741,3,ACCELERATING,false,0,4,2,6,1,,,8,0,-64
220,2,4,744,3,ACCELERATING,false,0,4,2,6,1,,,9,0,-60
221,2,4,747,3,ACCELERATING,false,0,4,2,6,1,,,9,0,-60
222,2,4,750,0,HIT_MUD,false,0,5,2,6,1,,,9,0,-63
223,2,4,750,0,FIXED_CAR,false,0,3,2,6,1,,,9,0,-63
224,2,4,753,3,ACCELERATING,false,0,3,2,6,1,,,9,0,-63
225,2,4,759,6,ACCELERATING,false,0,3,3,6,2,,,9,0,-55
226,2,4,765,6,USED_BOOST,true,5,3,2,6,2,,,9,0,-51
227,2,4,771,6,USED_BOOST,true,5,3,1,6,2,,,9,0,-47
228,2,4,777,6,USED_BOOST,true,5,3,0,6,2,,,9,0,-43
229,2,4,783,6,USED_LIZARD,true,4,3,0,6,1,,,9,0,-43
230,2,4,789,6,ACCELERATING,true,3,3,0,7,1,,,9,0,-39
231,2,4,795,6,USED_LIZARD,true,2,3,0,7,0,,,9,0,-39
232,2,4,801,6,ACCELERATING,true,1,3,0,7,0,,,9,0,-39
233,2,4,807,0,HIT_WALL,false,0,5,0,7,0,,,9,0,-47
234,2,4,807,0,FIXED_CAR,false,0,3,0,7,0,,,9,0,-47
235,2,4,810,3,ACCELERATING,false,0,3,0,7,0,,,9,0,-47
236,2,4,816,0,HIT_WALL,false,0,5,0,7,0,,,9,0,-55
237,2,4,816,0,FIXED_CAR,false,0,3,0,7,0,,,9,0,-55
238,2,4,819,3,ACCELERATING,false,0,3,0,7,0,,,9,0,-55
239,2,4,825,6,ACCELERATING,false,0,3,0,7,0,,,9,0,-55
240,2,4,831,6,ACCELERATING,false,0,3,0,7,0,,,9,0,-55
241,2,4,837,3,HIT_MUD,false,0,4,0,7,0,,,9,0,-58
242,2,4,840,3,ACCELERATING,false,0,4,0,7,0,,,9,0,-58
243,2,4,843,3,ACCELERATING,false,0,4,0,7,1,,,9,0,-54
244,2,4,846,0,HIT_MUD,false,0,5,0,7,1,,,9,0,-57
245,2,4,846,0,FIXED_CAR,false,0,3,0,7,1,,,9,0,-57
246,2,4,849,3,HIT_MUD,false,0,4,1,7,1,,,9,0,-56
247,2,4,852,3,ACCELERATING,false,0,4,1,7,1,,,9,0,-56
248,2,4,855,3,ACCELERATING,false,0,4,1,7,1,,,9,0,-56
249,2,4,858,3,ACCELERATING,false,0,4,1,8,1,,,9,0,-52
250,2,4,861,3,ACCELERATING,false,0,4,1,8,1,,,9,0,-52
251,2,4,864,3,ACCELERATING,false,0,4,1,8,1,,,9,0,-52
252,2,4,867,3,ACCELERATING,false,0,4,1,9,1,,,9,0,-48
253,2,4,870,3,ACCELERATING,false,0,4,1,9,1,,,9,0,-48
254,2,4,873,3,ACCELERATING,false,0,4,1,9,1,,,9,0,-48
255,2,4,876,3,ACCELERATING,false,0,4,1,9,1,,,9,0,-48
256,2,4,879,3,ACCELERATING,false,0,4,1,9,1,,,9,0,-48
257,2,4,882,3,ACCELERATING,false,0,4,1,9,1,,,9,0,-48
258,2,4,885,3,ACCELERATING,false,0,4,1,9,1,,,9,0,-48
259,2,4,888,3,ACCELERATING,false,0,4,1,9,1,,,9,0,-48
260,2,4,891,3,ACCELERATING,false,0,4,1,9,1,,,9,0,-48
261,2,4,894,3,ACCELERATING,false,0,4,1,9,1,,,9,0,-48
262,2,4,897,3,ACCELERATING,false,0,4,1,9,1,,,9,0,-48
263,2,4,900,3,ACCELERATING,false,0,4,1,9,1,,,9,0,-48
264,2,4,903,3,ACCELERATING,false,0,4,1,9,1,,,9,0,-48
265,2,4,906,3,ACCELERATING,false,0,4,1,9,1,,,9,0,-48
266,2,4,909,3,ACCELERATING,false,0,4,1,9,1,,,9,0,-48
267,2,4,912,0,HIT_WALL,false,0,5,1,9,1,,,9,0,-53
268,2,4,912,0,FIXED_CAR,false,0,3,1,9,1,,,9,0,-53
269,2,4,915,3,ACCELERATING,false,0,3,1,9,1,,,9,0,-53
270,2,4,921,0,HIT_WALL,false,0,5,1,9,2,,,9,0,-57
271,2,4,921,0,FIXED_CAR,false,0,3,1,9,2,,,9,0,-57
272,2,4,924,3,ACCELERATING,false,0,3,1,9,2,,,9,0,-57
273,2,4,930,6,ACCELERATING,false,0,3,1,9,2,,,9,0,-57
274,2,4,936,6,USED_BOOST,true,5,3,0,9,2,,,9,0,-53
275,2,4,942,6,ACCELERATING,true,4,3,0,9,2,,,9,0,-53
276,2,4,948,3,HIT_MUD,false,0,4,0,9,1,,,9,0,-56
277,2,4,951,0,HIT_WALL,false,0,5,0,9,1,,,9,0,-61
278,2,4,951,0,FIXED_CAR,false,0,3,0,9,1,,,9,0,-61
279,2,4,954,3,ACCELERATING,false,0,3,0,9,1,,,9,0,-61
280,2,4,960,6,ACCELERATING,false,0,3,0,9,1,,,9,0,-61
281,2,4,966,6,USED_LIZARD,false,0,3,0,9,0,,,9,0,-61
282,2,4,972,0,HIT_WALL,false,0,5,0,9,0,,,9,0,-77
283,2,4,972,0,FIXED_CAR,false,0,3,0,9,0,,,9,0,-77
284,2,4,975,3,ACCELERATING,false,0,3,0,9,0,,,9,0,-77
285,2,4,981,6,ACCELERATING,false,0,3,0,9,0,,,9,0,-77
286,2,4,987,6,ACCELERATING,false,0,3,0,9,1,,,9,0,-73
287,2,4,993,6,ACCELERATING,false,0,3,0,10,2,,,9,0,-65
288,2,4,999,6,ACCELERATING,false,0,3,0,10,2,,,9,0,-65
289,2,4,1005,6,USED_LIZARD,false,0,3,0,10,1,,,9,0,-65
290,2,4,1011,6,ACCELERATING,false,0,3,0,10,1,,,9,0,-65
291,2,4,1017,6,ACCELERATING,false,0,3,0,10,1,,,9,1,-61
292,2,4,1023,6,ACCELERATING,false,0,3,0,10,1,,,9,1,-61
293,2,4,1029,0,HIT_WALL,false,0,5,0,10,1,,,9,1,-66
294,2,4,1029,0,FIXED_CAR,false,0,3,0,10,1,,,9,1,-66
295,2,4,1032,3,ACCELERATING,false,0,3,0,10,1,,,9,1,-66
296,2,4,1038,6,ACCELERATING,false,0,3,0,10,1,,,9,1,-66
297,2,4,1044,6,ACCELERATING,false,0,3,0,10,1,,,9,1,-66
298,2,4,1050,6,ACCELERATING,false,0,3,0,10,1,,,9,1,-66
299,2,4,1056,6,ACCELERATING,false,0,3,0,10,1,,,9,1,-66
300,2,4,1062,3,HIT_MUD,false,0,4,0,10,0,,,9,1,-69
301,2,4,1065,3,ACCELERATING,false,0,4,0,10,0,,,9,1,-69
302,2,4,1068,3,ACCELERATING,false,0,4,0,10,0,,,9,1,-69
303,2,4,1071,3,ACCELERATING,false,0,4,0,10,1,,,9,1,-65
304,2,4,1074,3,ACCELERATING,false,0,4,0,10,1,,,9,1,-65
305,2,4,1077,3,ACCELERATING,false,0,4,0,10,1,,,9,1,-65
306,2,4,1080,0,HIT_MUD,false,0,5,0,10,1,,,9,1,-68
307,2,4,1080,0,FIXED_CAR,false,0,3,0,10,1,,,9,1,-68
308,2,4,1083,3,ACCELERATING,false,0,3,0,10,1,,,9,1,-68
309,2,4,1089,6,ACCELERATING,false,0,3,0,10,1,,,9,2,-64
310,2,4,1095,0,HIT_WALL,false,0,5,0,10,1,,,9,2,-69
311,2,4,1095,0,FIXED_CAR,false,0,3,0,10,1,,,9,2,-69
312,2,4,1098,3,ACCELERATING,false,0,3,0,10,1,,,9,2,-69
313,2,4,1104,6,ACCELERATING,false,0,3,0,10,1,,,9,2,-69
314,2,4,1110,6,USED_LIZARD,false,0,3,0,10,0,,,9,2,-69
315,2,4,1116,3,HIT_MUD,false,0,4,0,10,0,,,9,2,-72
316,2,4,1119,3,ACCELERATING,false,0,4,0,10,0,,,9,2,-72
317,2,4,1122,0,HIT_MUD,false,0,5,0,10,0,,,9,2,-75
318,2,4,1122,0,FIXED_CAR,false,0,3,0,10,0,,,9,2,-75
319,2,4,1125,3,HIT_MUD,false,0,4,0,10,0,,,9,2,-78
320,2,4,1128,0,HIT_MUD,false,0,5,0,10,1,,,9,2,-77
321,2,4,1128,0,FIXED_CAR,false,0,3,0,10,1,,,9,2,-77
322,2,4,1131,3,ACCELERATING,false,0,3,0,10,1,,,9,2,-77
323,2,4,1137,3,HIT_MUD,false,0,4,0,10,1,,,9,2,-80
324,2,4,1140,3,ACCELERATING,false,0,4,1,10,1,,,9,2,-76
325,2,4,1143,0,HIT_MUD,false,0,5,1,10,1,,,9,2,-82
326,2,4,1143,0,FIXED_CAR,false,0,3,1,10,1,,,9,2,-82
327,2,4,1146,3,ACCELERATING,false,0,3,1,10,1,,,9,2,-82
328,2,4,1152,6,ACCELERATING,false,0,3,1,10,1,,,9,2,-82
329,2,4,1158,6,USED_BOOST,true,5,3,0,10,1,,,9,2,-78
330,2,4,1164,6,ACCELERATING,true,4,3,0,10,1,,,9,3,-74
331,2,4,1170,6,USED_LIZARD,true,3,3,0,10,0,,,9,3,-74
332,2,4,1176,3,HIT_MUD,false,0,4,0,10,0,,,9,3,-77
333,2,4,1179,3,ACCELERATING,false,0,4,0,10,0,,,9,3,-77
334,2,4,1182,3,ACCELERATING,false,0,4,0,10,0,,,9,3,-77
335,2,4,1185,3,ACCELERATING,false,0,4,0,10,0,,,9,3,-77
336,2,4,1188,0,HIT_MUD,false,0,5,0,10,0,,,9,3,-86
337,2,4,1188,0,FIXED_CAR,false,0,3,0,10,0,,,9,3,-86
338,2,4,1191,3,ACCELERATING,false,0,3,0,10,0,,,9,3,-86
339,2,4,1197,6,ACCELERATING,false,0,3,0,10,0,,,9,3,-86
340,2,4,1203,0,HIT_WALL,false,0,5,0,10,0,,,10,3,-87
341,2,4,1203,0,FIXED_CAR,false,0,3,0,10,0,,,10,3,-87
342,2,4,1206,0,HIT_MUD,false,0,5,0,10,0,,,10,3,-96
343,2,4,1206,0,FIXED_CAR,false,0,3,0,10,0,,,10,3,-96
344,2,4,1209,3,HIT_MUD,false,0,4,0,10,0,,,10,3,-99
345,2,4,1212,3,ACCELERATING,false,0,4,0,10,0,,,10,3,-99
346,2,4,1215,3,ACCELERATING,false,0,4,0,10,0,,,10,3,-99
347,2,4,1218,0,HIT_MUD,false,0,5,0,10,0,,,10,3,-102
348,2,4,1218,0,FIXED_CAR,false,0,3,0,10,0,,,10,3,-102
349,2,4,1221,3,ACCELERATING,false,0,3,0,10,0,,,10,3,-102
350,2,4,1227,3,HIT_MUD,false,0,4,0,10,0,,,10,3,-105
351,2,4,1230,3,ACCELERATING,false,0,4,0,10,0,,,10,3,-105
